timestamp,joint_L_0,joint_L_1,joint_L_2,joint_L_3,joint_L_4,joint_L_5,gripper_L,joint_R_0,joint_R_1,joint_R_2,joint_R_3,joint_R_4,joint_R_5,gripper_R
1762509243.868994,0.0,-0.9398644129422049,-0.5055282870915274,0.0,0.0,0.0,0.0,0.0,-1.059041396775518,-0.5483525554325919,0.0,0.0,0.0,0.0
1762509243.8690026,0.0,-0.9094132939961295,-0.5117028514530997,0.0,0.0,0.0,0.0,0.0,-1.0435688058522086,-0.5579112331059317,0.0,0.0,0.0,0.0
1762509243.8690112,0.0,-0.8851679722454886,-0.5166021148350577,0.0,0.0,0.0,0.0,0.0,-1.0141102830555777,-0.5595567981388907,0.0,0.0,0.0,0.0
1762509243.947257,0.0,-0.8619665662434439,-0.5258558551457266,0.0,0.0,0.0,0.0,0.0,-0.983693734803472,-0.5616143504765372,0.0,0.0,0.0,0.0
1762509243.9472759,0.0,-0.8303679982807974,-0.528899029889379,0.0,0.0,0.0,0.0,0.0,-0.9606449166920523,-0.5649135867741446,0.0,0.0,0.0,0.0
1762509243.9500577,0.0,-0.8072658340123038,-0.5388389388707022,0.0,0.0,0.0,0.0,0.0,-0.938721970715795,-0.5702045718815665,0.0,0.0,0.0,0.0
1762509244.0647242,0.0,-0.7948309938099722,-0.5521357814457755,0.0,0.0,0.0,0.0,0.0,-0.9125860492375235,-0.5749023715641837,0.0,0.0,0.0,0.0
1762509244.0647376,0.0,-0.780188993611608,-0.5664771358158927,0.0,0.0,0.0,0.0,0.0,-0.8880384723332266,-0.5798247615483145,0.0,0.0,0.0,0.0
1762509244.064746,0.0,-0.7631065408375601,-0.5791703025486807,0.0,0.0,0.0,0.0,0.0,-0.8754268447544913,-0.5887668887760977,0.0,0.0,0.0,0.0
1762509244.0647583,0.0,-0.7425312558796744,-0.5896747867253165,0.0,0.0,0.0,0.0,0.0,-0.8668123046543936,-0.5997296134617667,0.0,0.0,0.0,0.0
1762509244.1138568,0.0,-0.7330885688450675,-0.6047166148808341,0.0,0.0,0.0,0.0,0.0,-0.8605845729496817,-0.6109739104893546,0.0,0.0,0.0,0.0
1762509244.1158545,0.0,-0.7306265393879752,-0.6201275149968009,0.0,0.0,0.0,0.0,0.0,-0.8542885343220572,-0.6209994117405753,0.0,0.0,0.0,0.0
1762509244.1733987,0.0,-0.7328012744572501,-0.6359692374852042,0.0,0.0,0.0,0.0,0.0,-0.8503031293537955,-0.6305299560215811,0.0,0.0,0.0,0.0
1762509244.173409,0.0,-0.7399320165303092,-0.6534903804447989,0.0,0.0,0.0,0.0,0.0,-0.8495357791569571,-0.6414979259159903,0.0,0.0,0.0,0.0
1762509244.3267395,0.0,-0.7417109767582755,-0.667805747189794,0.0,0.0,0.0,0.0,0.0,-0.848057703175817,-0.6514628688481192,0.0,0.0,0.0,0.0
1762509244.3267534,0.0,-0.7372974912312369,-0.6780374805119376,0.0,0.0,0.0,0.0,0.0,-0.841998771825109,-0.6606407920506339,0.0,0.0,0.0,0.0
1762509244.3267632,0.0,-0.7353066960957388,-0.6899750987675528,0.0,0.0,0.0,0.0,0.0,-0.8323232690480094,-0.6691511432316641,0.0,0.0,0.0,0.0
1762509244.3267694,0.0,-0.7336821118977408,-0.7024772922184805,0.0,0.0,0.0,0.0,0.0,-0.8268837491658072,-0.6800640384343009,0.0,0.0,0.0,0.0
1762509244.3267763,0.0,-0.7286332408573966,-0.71239431301621,0.0,0.0,0.0,0.0,0.0,-0.8221423188832144,-0.6911514560368399,0.0,0.0,0.0,0.0
1762509244.3356042,0.0,-0.7328649322178702,-0.726183489957128,0.0,0.0,0.0,0.0,0.0,-0.8141169110920767,-0.7004957954075675,0.0,0.0,0.0,0.0
1762509244.3706977,0.0,-0.7368007461216788,-0.739000872769628,0.0,0.0,0.0,0.0,0.0,-0.8070698539402823,-0.7086761752751212,0.0,0.0,0.0,0.0
1762509244.4255197,0.0,-0.7397867004063468,-0.7511757175114493,0.0,0.0,0.0,0.0,0.0,-0.8040525476124625,-0.7154696742680411,0.0,0.0,0.0,0.0
1762509244.4255433,0.0,-0.7457369128849844,-0.7635057727482657,0.0,0.0,0.0,0.0,0.0,-0.8079536716130118,-0.7240281860020499,0.0,0.0,0.0,0.0
1762509244.486943,0.0,-0.7508816281941275,-0.7738350192692618,0.0,0.0,0.0,0.0,0.0,-0.8095672885563712,-0.7308963100102286,0.0,0.0,0.0,0.0
1762509244.4869592,0.0,-0.7543569366124014,-0.7808221141484122,0.0,0.0,0.0,0.0,0.0,-0.8107070485737662,-0.7343114177372794,0.0,0.0,0.0,0.0
1762509244.730296,0.0,-0.7664100686695914,-0.7830591956761221,0.0,0.0,0.0,0.0,0.0,-0.8228213349964957,-0.7380817691471915,0.0,0.0,0.0,0.0
1762509244.7303064,0.0,-0.7685321132328848,-0.7816575328495841,0.0,0.0,0.0,0.0,0.0,-0.8272584239628653,-0.7384742061283927,0.0,0.0,0.0,0.0
1762509244.730313,0.0,-0.7595284740116934,-0.7711761752751212,0.0,0.0,0.0,0.0,0.0,-0.8292765180256705,-0.736669854321752,0.0,0.0,0.0,0.0
1762509244.7303233,0.0,-0.7500777999546866,-0.7584858695652823,0.0,0.0,0.0,0.0,0.0,-0.8352309028294425,-0.73796804348496,0.0,0.0,0.0,0.0
1762509244.7303298,0.0,-0.7450229684498648,-0.752515391507421,0.0,0.0,0.0,0.0,0.0,-0.8400606671955924,-0.7418161193516593,0.0,0.0,0.0,0.0
1762509244.7303395,0.0,-0.7366488734867911,-0.7471528808262686,0.0,0.0,0.0,0.0,0.0,-0.840745405354772,-0.743984536328588,0.0,0.0,0.0,0.0
1762509244.7303448,0.0,-0.725083784261022,-0.7437623302128653,0.0,0.0,0.0,0.0,0.0,-0.8355639735844473,-0.7412482062962393,0.0,0.0,0.0,0.0
1762509244.7522943,0.0,-0.7086498300221304,-0.7366343299534659,0.0,0.0,0.0,0.0,0.0,-0.8320990363743643,-0.7408822337773184,0.0,0.0,0.0,0.0
1762509244.813652,0.0,-0.6986867944386344,-0.7329836646702628,0.0,0.0,0.0,0.0,0.0,-0.8256053487446646,-0.7403243343022208,0.0,0.0,0.0,0.0
1762509244.813668,0.0,-0.6891021291401724,-0.7308986941960196,0.0,0.0,0.0,0.0,0.0,-0.8187963525441031,-0.7375133792546134,0.0,0.0,0.0,0.0
1762509244.896386,0.0,-0.6773887435582022,-0.7257946292546134,0.0,0.0,0.0,0.0,0.0,-0.8126537362721304,-0.7342689792301993,0.0,0.0,0.0,0.0
1762509244.8964038,0.0,-0.6632459918644766,-0.7192900935795645,0.0,0.0,0.0,0.0,0.0,-0.8085162202504019,-0.7329948703434805,0.0,0.0,0.0,0.0
1762509244.896426,0.0,-0.651758269467626,-0.7135170261051993,0.0,0.0,0.0,0.0,0.0,-0.8066693107273917,-0.7328418056156973,0.0,0.0,0.0,0.0
1762509244.9590154,0.0,-0.644618229069982,-0.7099309722569327,0.0,0.0,0.0,0.0,0.0,-0.8033227483418326,-0.7312801639225821,0.0,0.0,0.0,0.0
1762509244.9590263,0.0,-0.6368650952961783,-0.7045551101353507,0.0,0.0,0.0,0.0,0.0,-0.8031538287785391,-0.7306383411076407,0.0,0.0,0.0,0.0
1762509244.9936047,0.0,-0.6317648450520377,-0.7009328166630606,0.0,0.0,0.0,0.0,0.0,-0.8021090785649161,-0.730340794720922,0.0,0.0,0.0,0.0
1762509245.0350974,0.0,-0.6296135942128043,-0.6990755359318594,0.0,0.0,0.0,0.0,0.0,-0.8011563579228262,-0.7301209727909903,0.0,0.0,0.0,0.0
1762509245.0351138,0.0,-0.6277298490193228,-0.6983521739628653,0.0,0.0,0.0,0.0,0.0,-0.8025780479100089,-0.731423215070043,0.0,0.0,0.0,0.0
1762509245.077784,0.0,-0.6245510141041617,-0.6966720382359366,0.0,0.0,0.0,0.0,0.0,-0.803378895917211,-0.7322712699559073,0.0,0.0,0.0,0.0
1762509245.169827,0.0,-0.6109572211888175,-0.6893664161351065,0.0,0.0,0.0,0.0,0.0,-0.8026487390187125,-0.7326596538212637,0.0,0.0,0.0,0.0
1762509245.1698582,0.0,-0.6101767579701285,-0.6868572990086417,0.0,0.0,0.0,0.0,0.0,-0.8030042211201529,-0.7330539981510977,0.0,0.0,0.0,0.0
1762509245.243003,0.0,-0.6081939498570303,-0.6825991431858878,0.0,0.0,0.0,0.0,0.0,-0.8019297877934317,-0.7327993671086173,0.0,0.0,0.0,0.0
1762509245.2430155,0.0,-0.607582883038793,-0.6798861781742911,0.0,0.0,0.0,0.0,0.0,-0.8003760139134268,-0.7327395240452628,0.0,0.0,0.0,0.0
1762509245.2515056,0.0,-0.608555750050817,-0.6784346858647208,0.0,0.0,0.0,0.0,0.0,-0.7988346377995352,-0.7326911250737052,0.0,0.0,0.0,0.0
1762509245.5523388,0.0,-0.6061105291035513,-0.6646183292057852,0.0,0.0,0.0,0.0,0.0,-0.7816400090840201,-0.7201028625157218,0.0,0.0,0.0,0.0
1762509245.552358,0.0,-0.6049273769047598,-0.6574252406742911,0.0,0.0,0.0,0.0,0.0,-0.7755685607579093,-0.7134841243412833,0.0,0.0,0.0,0.0
1762509245.5523674,0.0,-0.604812697568212,-0.6499980250981192,0.0,0.0,0.0,0.0,0.0,-0.7713106433537344,-0.7081385413792471,0.0,0.0,0.0,0.0
1762509245.5523782,0.0,-0.6056288043644766,-0.6417914191868643,0.0,0.0,0.0,0.0,0.0,-0.7651078263905386,-0.7011495391514639,0.0,0.0,0.0,0.0
1762509245.552386,0.0,-0.6122070113804678,-0.6389282504704337,0.0,0.0,0.0,0.0,0.0,-0.7599299708989005,-0.6945389072087149,0.0,0.0,0.0,0.0
1762509245.5523934,0.0,-0.6142297546055655,-0.6347804824498038,0.0,0.0,0.0,0.0,0.0,-0.7549796859410147,-0.6885326663639884,0.0,0.0,0.0,0.0
1762509245.5524006,0.0,-0.6123202602055411,-0.6289697448399405,0.0,0.0,0.0,0.0,0.0,-0.7488826076176505,-0.6813653270390372,0.0,0.0,0.0,0.0
1762509245.5604017,0.0,-0.6122281114247183,-0.6248751441624503,0.0,0.0,0.0,0.0,0.0,-0.743282632031713,-0.675097064175878,0.0,0.0,0.0,0.0
1762509245.5648956,0.0,-0.6134454766896109,-0.6215256015446524,0.0,0.0,0.0,0.0,0.0,-0.7373355189946036,-0.6693824092533927,0.0,0.0,0.0,0.0
1762509245.6359096,0.0,-0.6146591464665274,-0.6181007186558585,0.0,0.0,0.0,0.0,0.0,-0.7322436134007315,-0.6641691486027579,0.0,0.0,0.0,0.0
1762509245.6359258,0.0,-0.6157679120686392,-0.6141255656864981,0.0,0.0,0.0,0.0,0.0,-0.7287557880070548,-0.6585875312474112,0.0,0.0,0.0,0.0
1762509245.6402,0.0,-0.6168845454838614,-0.6089859763768057,0.0,0.0,0.0,0.0,0.0,-0.725696281590734,-0.6538244048741202,0.0,0.0,0.0,0.0
1762509245.7174017,0.0,-0.619194702306066,-0.6044152537968497,0.0,0.0,0.0,0.0,0.0,-0.7221414605763297,-0.6491432944920401,0.0,0.0,0.0,0.0
1762509245.7174213,0.0,-0.6233888427403311,-0.6007285873082022,0.0,0.0,0.0,0.0,0.0,-0.7198025743153433,-0.6437090198185782,0.0,0.0,0.0,0.0
1762509245.7278814,0.0,-0.6251009265568594,-0.5955684940007071,0.0,0.0,0.0,0.0,0.0,-0.7187684337284903,-0.6388719836857657,0.0,0.0,0.0,0.0
1762509245.9641552,0.0,-0.6261144439366202,-0.589664296307836,0.0,0.0,0.0,0.0,0.0,-0.7186494628575186,-0.6344691077854971,0.0,0.0,0.0,0.0
1762509245.9641702,0.0,-0.6320081512120108,-0.5862234393742423,0.0,0.0,0.0,0.0,0.0,-0.7193339625981192,-0.6298440257695059,0.0,0.0,0.0,0.0
1762509245.9641795,0.0,-0.6370255509999136,-0.5824898044255118,0.0,0.0,0.0,0.0,0.0,-0.719628051915441,-0.6249643127110343,0.0,0.0,0.0,0.0
1762509245.964193,0.0,-0.6395703117039542,-0.5776184360173087,0.0,0.0,0.0,0.0,0.0,-0.7204001704838614,-0.6200736323979239,0.0,0.0,0.0,0.0
1762509245.9642038,0.0,-0.6418711702015738,-0.5730472366001944,0.0,0.0,0.0,0.0,0.0,-0.7220316688206534,-0.6164580146458487,0.0,0.0,0.0,0.0
1762509245.964217,0.0,-0.6343862573292594,-0.5557866851475577,0.0,0.0,0.0,0.0,0.0,-0.7254446307804923,-0.6061447421696524,0.0,0.0,0.0,0.0
1762509246.0428724,0.0,-0.6317612687733511,-0.5502420226719718,0.0,0.0,0.0,0.0,0.0,-0.7269465486195426,-0.6043725768711905,0.0,0.0,0.0,0.0
1762509246.042885,0.0,-0.6307394067433219,-0.5468352595951895,0.0,0.0,0.0,0.0,0.0,-0.7276920835163931,-0.6023307601597647,0.0,0.0,0.0,0.0
1762509246.0428934,0.0,-0.6283644000676016,-0.5428524772312979,0.0,0.0,0.0,0.0,0.0,-0.7289034883168082,-0.5992229739811759,0.0,0.0,0.0,0.0
1762509246.0862586,0.0,-0.6259700814869742,-0.538305596509252,0.0,0.0,0.0,0.0,0.0,-0.7304610768940787,-0.596547202267919,0.0,0.0,0.0,0.0
1762509246.0862708,0.0,-0.6256231824543814,-0.5334170619633536,0.0,0.0,0.0,0.0,0.0,-0.7300824681904654,-0.5940626422551016,0.0,0.0,0.0,0.0
1762509246.1730971,0.0,-0.625500158467565,-0.5280557433750968,0.0,0.0,0.0,0.0,0.0,-0.730932549634252,-0.5901082317021231,0.0,0.0,0.0,0.0
1762509246.1731079,0.0,-0.6247888366368155,-0.5209115306523184,0.0,0.0,0.0,0.0,0.0,-0.7330430308964591,-0.5868531028416495,0.0,0.0,0.0,0.0
1762509246.1731145,0.0,-0.6263213912632803,-0.5147522250798087,0.0,0.0,0.0,0.0,0.0,-0.7349974671986441,-0.584295586743627,0.0,0.0,0.0,0.0
1762509246.1955183,0.0,-0.629607037701879,-0.5098198215153555,0.0,0.0,0.0,0.0,0.0,-0.735170797505651,-0.5811892310765128,0.0,0.0,0.0,0.0
1762509246.309809,0.0,-0.6298585693028311,-0.5030697147038321,0.0,0.0,0.0,0.0,0.0,-0.735456065335546,-0.5781086246159415,0.0,0.0,0.0,0.0
1762509246.3098242,0.0,-0.6306112567570548,-0.4983046809819083,0.0,0.0,0.0,0.0,0.0,-0.7360683242466788,-0.5773132602360587,0.0,0.0,0.0,0.0
1762509246.3098397,0.0,-0.6320825378086905,-0.4954064647343497,0.0,0.0,0.0,0.0,0.0,-0.7356737414982657,-0.5763009349491934,0.0,0.0,0.0,0.0
1762509246.3098488,0.0,-0.63318927685288,-0.4935615817692618,0.0,0.0,0.0,0.0,0.0,-0.7354957620289664,-0.5760184089329581,0.0,0.0,0.0,0.0
1762509246.3348768,0.0,-0.6334349671986441,-0.49403150478867097,0.0,0.0,0.0,0.0,0.0,-0.7353362599995474,-0.5759011069920401,0.0,0.0,0.0,0.0
1762509246.3799832,0.0,-0.6318908492710928,-0.4945064345982413,0.0,0.0,0.0,0.0,0.0,-0.7352450648930411,-0.577048854031835,0.0,0.0,0.0,0.0
1762509246.4138236,0.0,-0.6301017562535147,-0.49468453327683015,0.0,0.0,0.0,0.0,0.0,-0.7341075698521475,-0.5795424739506583,0.0,0.0,0.0,0.0
1762509246.4189742,0.0,-0.6298750201847891,-0.49695976177719636,0.0,0.0,0.0,0.0,0.0,-0.733536914983068,-0.5826438228276114,0.0,0.0,0.0,0.0
1762509246.4708164,0.0,-0.6278345147755484,-0.50027592579392,0.0,0.0,0.0,0.0,0.0,-0.7330524484303336,-0.5856116573002677,0.0,0.0,0.0,0.0
1762509246.4756718,0.0,-0.6255483190205435,-0.5039656917240958,0.0,0.0,0.0,0.0,0.0,-0.7326701442387442,-0.5892198840763907,0.0,0.0,0.0,0.0
1762509246.501894,0.0,-0.6239077607777457,-0.5097423354771475,0.0,0.0,0.0,0.0,0.0,-0.7321557561543326,-0.5932801524784903,0.0,0.0,0.0,0.0
1762509246.5435762,0.0,-0.6218150416996817,-0.5159247676518302,0.0,0.0,0.0,0.0,0.0,-0.7307771007206778,-0.5974005023625235,0.0,0.0,0.0,0.0
1762509246.557218,0.0,-0.6211553374913077,-0.5248106280949454,0.0,0.0,0.0,0.0,0.0,-0.7325425902989249,-0.6039007465031485,0.0,0.0,0.0,0.0
1762509246.5858061,0.0,-0.619065717854772,-0.5347488681462149,0.0,0.0,0.0,0.0,0.0,-0.7335621873524527,-0.6117418567326407,0.0,0.0,0.0,0.0
1762509246.8825583,0.0,-0.6169342557576041,-0.5451007644322257,0.0,0.0,0.0,0.0,0.0,-0.7335876981404166,-0.6197777549412589,0.0,0.0,0.0,0.0
1762509246.8825822,0.0,-0.6141622821476798,-0.5559495250370841,0.0,0.0,0.0,0.0,0.0,-0.7336551705983023,-0.6289695064213614,0.0,0.0,0.0,0.0
1762509246.8825924,0.0,-0.61284597317246,-0.5683632651951651,0.0,0.0,0.0,0.0,0.0,-0.7338525811817984,-0.6389778415348868,0.0,0.0,0.0,0.0
1762509246.882602,0.0,-0.6110318462040762,-0.5808366099980216,0.0,0.0,0.0,0.0,0.0,-0.7341652671482901,-0.6492870608952384,0.0,0.0,0.0,0.0
1762509246.8826113,0.0,-0.608736709752355,-0.5938609401371817,0.0,0.0,0.0,0.0,0.0,-0.7341857711460928,-0.6596580306675772,0.0,0.0,0.0,0.0
1762509246.8826199,0.0,-0.6058328906681876,-0.6073230067875723,0.0,0.0,0.0,0.0,0.0,-0.7320098439839224,-0.6692820350315909,0.0,0.0,0.0,0.0
1762509246.8826303,0.0,-0.6030456582692008,-0.6197183887150626,0.0,0.0,0.0,0.0,0.0,-0.730372623601232,-0.6783514777806143,0.0,0.0,0.0,0.0
1762509246.882641,0.0,-0.6012184182789664,-0.63282306591538,0.0,0.0,0.0,0.0,0.0,-0.7296105186131339,-0.6877473155644278,0.0,0.0,0.0,0.0
1762509246.8826497,0.0,-0.5992521802571158,-0.6447914401676993,0.0,0.0,0.0,0.0,0.0,-0.7289987365391593,-0.6965008536961417,0.0,0.0,0.0,0.0
1762509246.8826585,0.0,-0.5995114604618887,-0.6561427871373038,0.0,0.0,0.0,0.0,0.0,-0.729245857396398,-0.7048242847111563,0.0,0.0,0.0,0.0
1762509246.9475951,0.0,-0.6005340377476553,-0.6674578944828848,0.0,0.0,0.0,0.0,0.0,-0.7289772788670401,-0.7131560603764395,0.0,0.0,0.0,0.0
1762509246.9476204,0.0,-0.6013587276127677,-0.6774621764805655,0.0,0.0,0.0,0.0,0.0,-0.7283753911640982,-0.7208016673710684,0.0,0.0,0.0,0.0
1762509246.9476316,0.0,-0.6013261834767203,-0.6860326091435294,0.0,0.0,0.0,0.0,0.0,-0.7299142638829093,-0.7289353171971182,0.0,0.0,0.0,0.0
1762509246.9744046,0.0,-0.6017282764103751,-0.6947727958348136,0.0,0.0,0.0,0.0,0.0,-0.7317750016835074,-0.736794308820043,0.0,0.0,0.0,0.0
1762509247.0231807,0.0,-0.6019509593632559,-0.7019482413914542,0.0,0.0,0.0,0.0,0.0,-0.7326422492649893,-0.7439904967930655,0.0,0.0,0.0,0.0
1762509247.0295658,0.0,-0.6037361184742789,-0.7096691886570792,0.0,0.0,0.0,0.0,0.0,-0.7333037416127066,-0.7514320174839835,0.0,0.0,0.0,0.0
1762509247.0698695,0.0,-0.6047595302250723,-0.7167175571110587,0.0,0.0,0.0,0.0,0.0,-0.7356657544758658,-0.7589982310917716,0.0,0.0,0.0,0.0
1762509247.11467,0.0,-0.6068733493473868,-0.7234094897892813,0.0,0.0,0.0,0.0,0.0,-0.738093570866857,-0.7659686366703848,0.0,0.0,0.0,0.0
1762509247.1146836,0.0,-0.6093395511296134,-0.730261162915502,0.0,0.0,0.0,0.0,0.0,-0.7398263970997672,-0.7729619304325919,0.0,0.0,0.0,0.0
1762509247.1611807,0.0,-0.6115033189442496,-0.7368677417424063,0.0,0.0,0.0,0.0,0.0,-0.7419966022160391,-0.7796331206944327,0.0,0.0,0.0,0.0
1762509247.1721458,0.0,-0.6142022172596793,-0.7430086890843253,0.0,0.0,0.0,0.0,0.0,-0.7443481246617178,-0.7860544482853751,0.0,0.0,0.0,0.0
1762509247.247538,0.0,-0.6154974261906485,-0.7472842494633536,0.0,0.0,0.0,0.0,0.0,-0.7461448470738272,-0.7912228862431387,0.0,0.0,0.0,0.0
1762509247.247555,0.0,-0.6181315938618521,-0.7513995925572257,0.0,0.0,0.0,0.0,0.0,-0.7475912133839469,-0.7961958209660391,0.0,0.0,0.0,0.0
1762509247.2508655,0.0,-0.6206364194538931,-0.7547839442875723,0.0,0.0,0.0,0.0,0.0,-0.7476019422200064,-0.79987628857163,0.0,0.0,0.0,0.0
1762509247.497823,0.0,-0.6210547248509268,-0.7571316520359854,0.0,0.0,0.0,0.0,0.0,-0.7475838224079947,-0.8020520965245108,0.0,0.0,0.0,0.0
1762509247.4978368,0.0,-0.621446088948522,-0.7584975520756583,0.0,0.0,0.0,0.0,0.0,-0.7483012239125113,-0.8042743961003165,0.0,0.0,0.0,0.0
1762509247.4978507,0.0,-0.6235384503987174,-0.7603963176396231,0.0,0.0,0.0,0.0,0.0,-0.7496711770680289,-0.8075593272831778,0.0,0.0,0.0,0.0
1762509247.4978576,0.0,-0.6254639188435416,-0.762713030972753,0.0,0.0,0.0,0.0,0.0,-0.7509291927006583,-0.8110020915654044,0.0,0.0,0.0,0.0
1762509247.4978654,0.0,-0.6278225938465933,-0.7658863822605948,0.0,0.0,0.0,0.0,0.0,-0.7523256103184561,-0.8143647472050528,0.0,0.0,0.0,0.0
1762509247.4978776,0.0,-0.6361974040654044,-0.7721885005619864,0.0,0.0,0.0,0.0,0.0,-0.7571591893818717,-0.8201397220280509,0.0,0.0,0.0,0.0
1762509247.497888,0.0,-0.6385429660466055,-0.7741940776493887,0.0,0.0,0.0,0.0,0.0,-0.7587132016804556,-0.821801976361547,0.0,0.0,0.0,0.0
1762509247.5009735,0.0,-0.6386570493367056,-0.7743078033116202,0.0,0.0,0.0,0.0,0.0,-0.7599410573628287,-0.8230942050602774,0.0,0.0,0.0,0.0
1762509247.5506337,0.0,-0.6389163295414786,-0.7738319198277335,0.0,0.0,0.0,0.0,0.0,-0.7620960036900382,-0.8249691287663321,0.0,0.0,0.0,0.0
1762509247.5563407,0.0,-0.641952590146337,-0.7750943462040762,0.0,0.0,0.0,0.0,0.0,-0.764347986378942,-0.827375010648046,0.0,0.0,0.0,0.0
1762509247.5895026,0.0,-0.6424955884602408,-0.7753718654301505,0.0,0.0,0.0,0.0,0.0,-0.7650298635151724,-0.82925541798142,0.0,0.0,0.0,0.0
1762509248.153544,0.0,-0.6402422944691519,-0.7746585170414786,0.0,0.0,0.0,0.0,0.0,-0.7670285264637808,-0.8318572799351553,0.0,0.0,0.0,0.0
1762509248.153558,0.0,-0.6389340917256217,-0.7743502418187003,0.0,0.0,0.0,0.0,0.0,-0.7716168920185904,-0.8363023559239249,0.0,0.0,0.0,0.0
1762509248.153568,0.0,-0.6407142440464835,-0.7764652530339102,0.0,0.0,0.0,0.0,0.0,-0.7749616662648062,-0.8396921912815909,0.0,0.0,0.0,0.0
1762509248.1535776,0.0,-0.6415442983296256,-0.7779677669194083,0.0,0.0,0.0,0.0,0.0,-0.7772082845356802,-0.8426335612919669,0.0,0.0,0.0,0.0
1762509248.153587,0.0,-0.6418319503453116,-0.7790950099614005,0.0,0.0,0.0,0.0,0.0,-0.780656294026647,-0.8463314334538321,0.0,0.0,0.0,0.0
1762509248.153602,0.0,-0.6435683528569083,-0.7806924144413809,0.0,0.0,0.0,0.0,0.0,-0.7838283340123038,-0.84921391407517,0.0,0.0,0.0,0.0
1762509248.15361,0.0,-0.6470214883473258,-0.784025983014379,0.0,0.0,0.0,0.0,0.0,-0.7865427295353751,-0.8516069213536124,0.0,0.0,0.0,0.0
1762509248.1536179,0.0,-0.649816826978002,-0.7859822074559073,0.0,0.0,0.0,0.0,0.0,-0.7885212461140494,-0.8529756824162344,0.0,0.0,0.0,0.0
1762509248.1536262,0.0,-0.6530859033253531,-0.7887960235264639,0.0,0.0,0.0,0.0,0.0,-0.7903888980534415,-0.8538990775730948,0.0,0.0,0.0,0.0
1762509248.1536343,0.0,-0.6583624641087393,-0.792347983517919,0.0,0.0,0.0,0.0,0.0,-0.7919768849995474,-0.854458169141088,0.0,0.0,0.0,0.0
