timestamp,joint_L_0,joint_L_1,joint_L_2,joint_L_3,joint_L_4,joint_L_5,gripper_L,joint_R_0,joint_R_1,joint_R_2,joint_R_3,joint_R_4,joint_R_5,gripper_R
1762577667.241674,0.0,-0.9749257127430777,-0.7460041801121573,0.0,0.0,0.0,0.0,0.0,-1.1211124221470694,-0.7180686751988272,0.0,0.0,0.0,0.0
1762577667.2687454,0.0,-0.9713594476368765,-0.7440055171635489,0.0,0.0,0.0,0.0,0.0,-1.1175370375302176,-0.7172158519413809,0.0,0.0,0.0,0.0
1762577667.296298,0.0,-0.9665998379376273,-0.7409079829838614,0.0,0.0,0.0,0.0,0.0,-1.1124098459866385,-0.7161224643376212,0.0,0.0,0.0,0.0
1762577667.325113,0.0,-0.9587456742909293,-0.736881093182836,0.0,0.0,0.0,0.0,0.0,-1.1048247973111014,-0.7131503383305411,0.0,0.0,0.0,0.0
1762577667.3522742,0.0,-0.9468629519131522,-0.7310131351139884,0.0,0.0,0.0,0.0,0.0,-1.0958068827774863,-0.7094474593785147,0.0,0.0,0.0,0.0
1762577667.380488,0.0,-0.9353349963810782,-0.7250188151982169,0.0,0.0,0.0,0.0,0.0,-1.0889660576966147,-0.7067917148259024,0.0,0.0,0.0,0.0
1762577667.4090128,0.0,-0.9213727871563773,-0.7183736125614981,0.0,0.0,0.0,0.0,0.0,-1.0777665237572531,-0.7017267505314688,0.0,0.0,0.0,0.0
1762577667.436071,0.0,-0.9057807485249381,-0.7115259925511221,0.0,0.0,0.0,0.0,0.0,-1.0664530555394034,-0.6961420337345938,0.0,0.0,0.0,0.0
1762577667.4642873,0.0,-0.8885538140919547,-0.7041300098088126,0.0,0.0,0.0,0.0,0.0,-1.0538590709355216,-0.6889241496708731,0.0,0.0,0.0,0.0
1762577667.4915226,0.0,-0.8714648048069815,-0.6966155330326895,0.0,0.0,0.0,0.0,0.0,-1.0445718328144888,-0.6847310821202139,0.0,0.0,0.0,0.0
1762577667.5208375,0.0,-0.8566034595158438,-0.6921394626286368,0.0,0.0,0.0,0.0,0.0,-1.0330804149296622,-0.678608969846044,0.0,0.0,0.0,0.0
1762577667.546735,0.0,-0.8432776490834097,-0.6879514018681387,0.0,0.0,0.0,0.0,0.0,-1.0217232267048697,-0.6729031364109854,0.0,0.0,0.0,0.0
1762577667.5760214,0.0,-0.8281160155918936,-0.6840487281468253,0.0,0.0,0.0,0.0,0.0,-1.0094215432789664,-0.6674102107670645,0.0,0.0,0.0,0.0
1762577667.6031933,0.0,-0.8130132714894156,-0.6804440776493887,0.0,0.0,0.0,0.0,0.0,-0.9983512322094779,-0.6624215404179434,0.0,0.0,0.0,0.0
1762577667.6357672,0.0,-0.800431446233068,-0.6772394935276846,0.0,0.0,0.0,0.0,0.0,-0.9860868016865592,-0.6568735400822501,0.0,0.0,0.0,0.0
1762577667.6574435,0.0,-0.7879312793400626,-0.6746254722264151,0.0,0.0,0.0,0.0,0.0,-0.973371104398046,-0.6497543613102774,0.0,0.0,0.0,0.0
1762577667.6862066,0.0,-0.7741475860264639,-0.6714332858708243,0.0,0.0,0.0,0.0,0.0,-0.9640119234707694,-0.6468423167851309,0.0,0.0,0.0,0.0
1762577667.7166514,0.0,-0.7613697806980948,-0.6690808097508292,0.0,0.0,0.0,0.0,0.0,-0.9527650634434561,-0.641983107724462,0.0,0.0,0.0,0.0
1762577667.742051,0.0,-0.7487589875843863,-0.6665581027653555,0.0,0.0,0.0,0.0,0.0,-0.9408403793957572,-0.6371598998692374,0.0,0.0,0.0,0.0
1762577667.7701437,0.0,-0.7372599403050284,-0.6648255149510245,0.0,0.0,0.0,0.0,0.0,-0.9292420903828482,-0.6323843757298331,0.0,0.0,0.0,0.0
1762577667.7983327,0.0,-0.726029590764318,-0.6634763042118887,0.0,0.0,0.0,0.0,0.0,-0.9133897582676749,-0.6280644694950919,0.0,0.0,0.0,0.0
1762577667.8243213,0.0,-0.7155521670964102,-0.6617430011418204,0.0,0.0,0.0,0.0,0.0,-0.9040072123196463,-0.6263469020512442,0.0,0.0,0.0,0.0
1762577667.8557756,0.0,-0.7059026519444327,-0.660291270413671,0.0,0.0,0.0,0.0,0.0,-0.892112330594335,-0.6224649707463126,0.0,0.0,0.0,0.0
1762577667.8808515,0.0,-0.6941059390690665,-0.6586986343052725,0.0,0.0,0.0,0.0,0.0,-0.8808719674733023,-0.6186166564610343,0.0,0.0,0.0,0.0
1762577667.9086292,0.0,-0.6838688413288931,-0.6575380126622061,0.0,0.0,0.0,0.0,0.0,-0.867833093800817,-0.615397528806005,0.0,0.0,0.0,0.0
1762577667.9355683,0.0,-0.6748318235066275,-0.6554206172612052,0.0,0.0,0.0,0.0,0.0,-0.8586248914387564,-0.6129253665593009,0.0,0.0,0.0,0.0
1762577667.96389,0.0,-0.6630328456547598,-0.652551488080297,0.0,0.0,0.0,0.0,0.0,-0.8495298186924796,-0.6093776981022696,0.0,0.0,0.0,0.0
1762577667.9909759,0.0,-0.6512025157597403,-0.6503186980870108,0.0,0.0,0.0,0.0,0.0,-0.8377645770695548,-0.604446486630712,0.0,0.0,0.0,0.0
1762577668.0193963,0.0,-0.6407726565983634,-0.6464172164585928,0.0,0.0,0.0,0.0,0.0,-0.8294893066075186,-0.6017380515721182,0.0,0.0,0.0,0.0
1762577668.0476866,0.0,-0.6296723643925528,-0.642393902936254,0.0,0.0,0.0,0.0,0.0,-0.8233190337803702,-0.5995338718083243,0.0,0.0,0.0,0.0
1762577668.075117,0.0,-0.6183628598835806,-0.6386652747776846,0.0,0.0,0.0,0.0,0.0,-0.8184927264836173,-0.598385171094213,0.0,0.0,0.0,0.0
1762577668.1020727,0.0,-0.6100700656559805,-0.6349252025273184,0.0,0.0,0.0,0.0,0.0,-0.8109018365528922,-0.5964105884220938,0.0,0.0,0.0,0.0
1762577668.13022,0.0,-0.602120236554418,-0.6314924518254141,0.0,0.0,0.0,0.0,0.0,-0.8022065917637686,-0.5942214290287833,0.0,0.0,0.0,0.0
1762577668.1586037,0.0,-0.594001249470983,-0.6275790492680411,0.0,0.0,0.0,0.0,0.0,-0.794087485471044,-0.5928462306645255,0.0,0.0,0.0,0.0
1762577668.1864624,0.0,-0.5864508906987052,-0.6231771270420889,0.0,0.0,0.0,0.0,0.0,-0.7875734130528311,-0.5910151759770255,0.0,0.0,0.0,0.0
1762577668.2158163,0.0,-0.5805682698872427,-0.6198716918614249,0.0,0.0,0.0,0.0,0.0,-0.7818027297642569,-0.5893853465702872,0.0,0.0,0.0,0.0
1762577668.2417731,0.0,-0.5762824575093131,-0.6157701770451407,0.0,0.0,0.0,0.0,0.0,-0.774105385937963,-0.5868709842350821,0.0,0.0,0.0,0.0
1762577668.269053,0.0,-0.5713841478016715,-0.6118002692845206,0.0,0.0,0.0,0.0,0.0,-0.769616917767797,-0.5860658446934561,0.0,0.0,0.0,0.0
1762577668.2970464,0.0,-0.566406444707189,-0.6080253879216055,0.0,0.0,0.0,0.0,0.0,-0.7651656428959708,-0.584905938306127,0.0,0.0,0.0,0.0
1762577668.3253293,0.0,-0.5649671117451529,-0.6047786037114005,0.0,0.0,0.0,0.0,0.0,-0.7588129798558096,-0.5837541381504874,0.0,0.0,0.0,0.0
1762577668.3524592,0.0,-0.5647651712086539,-0.6031070510533194,0.0,0.0,0.0,0.0,0.0,-0.7520226995137076,-0.5834635059025626,0.0,0.0,0.0,0.0
1762577668.3806372,0.0,-0.5620746175434927,-0.600650624432836,0.0,0.0,0.0,0.0,0.0,-0.7483905116703848,-0.5841377536442618,0.0,0.0,0.0,0.0
1762577668.407873,0.0,-0.5622398416188101,-0.6003301898625235,0.0,0.0,0.0,0.0,0.0,-0.7443536082890372,-0.5838228027012686,0.0,0.0,0.0,0.0
1762577668.4359994,0.0,-0.5631641904499869,-0.5995116988804678,0.0,0.0,0.0,0.0,0.0,-0.7419030229237418,-0.5847643176701407,0.0,0.0,0.0,0.0
1762577668.4634657,0.0,-0.5655020038273673,-0.5986233512547354,0.0,0.0,0.0,0.0,0.0,-0.7425759593632559,-0.5858677188542227,0.0,0.0,0.0,0.0
1762577668.4904537,0.0,-0.5675078193333487,-0.5976255695011954,0.0,0.0,0.0,0.0,0.0,-0.7432087222721915,-0.5866039554264884,0.0,0.0,0.0,0.0
1762577668.5198739,0.0,-0.5689467946675162,-0.5972879687931876,0.0,0.0,0.0,0.0,0.0,-0.7455938617375235,-0.588295773663793,0.0,0.0,0.0,0.0
1762577668.5481565,0.0,-0.574049905934606,-0.5969653884556632,0.0,0.0,0.0,0.0,0.0,-0.7486203471806387,-0.589727715649877,0.0,0.0,0.0,0.0
1762577668.5776994,0.0,-0.5777018825199942,-0.596556500592504,0.0,0.0,0.0,0.0,0.0,-0.7520190040257315,-0.5911343852665762,0.0,0.0,0.0,0.0
1762577668.6029332,0.0,-0.5794739286091666,-0.5969408313420157,0.0,0.0,0.0,0.0,0.0,-0.7563784877446036,-0.5931318561222891,0.0,0.0,0.0,0.0
1762577668.6306107,0.0,-0.5820661346104483,-0.5986896316197257,0.0,0.0,0.0,0.0,0.0,-0.7608929435398917,-0.5952938357975821,0.0,0.0,0.0,0.0
1762577668.6588197,0.0,-0.5885383645680289,-0.601627186932836,0.0,0.0,0.0,0.0,0.0,-0.7669906179097037,-0.5975199500706534,0.0,0.0,0.0,0.0
1762577668.6865168,0.0,-0.5963639775898795,-0.6061399737980704,0.0,0.0,0.0,0.0,0.0,-0.7770144502308707,-0.6028812686589102,0.0,0.0,0.0,0.0
1762577668.7137728,0.0,-0.6012423793461661,-0.6092537204411368,0.0,0.0,0.0,0.0,0.0,-0.7863248149540762,-0.6086567203190665,0.0,0.0,0.0,0.0
1762577668.7410922,0.0,-0.6127706329014639,-0.6159551898625235,0.0,0.0,0.0,0.0,0.0,-0.795436100163732,-0.6141188899662833,0.0,0.0,0.0,0.0
1762577668.769553,0.0,-0.6226408044484,-0.6237583915379386,0.0,0.0,0.0,0.0,0.0,-0.8042434016850333,-0.6199701587345938,0.0,0.0,0.0,0.0
1762577668.79786,0.0,-0.6315390626576285,-0.6299844543125968,0.0,0.0,0.0,0.0,0.0,-0.8135197917607169,-0.6264551440861563,0.0,0.0,0.0,0.0
1762577668.8251915,0.0,-0.6415221254017691,-0.6360469619419913,0.0,0.0,0.0,0.0,0.0,-0.82257337967423,-0.6337521831181387,0.0,0.0,0.0,0.0
1762577668.852304,0.0,-0.6499944488194327,-0.6420579711582999,0.0,0.0,0.0,0.0,0.0,-0.8293592492726187,-0.6393705169346671,0.0,0.0,0.0,0.0
1762577668.8839798,0.0,-0.6603380004551749,-0.648279027142797,0.0,0.0,0.0,0.0,0.0,-0.837040857472692,-0.6451242725041251,0.0,0.0,0.0,0.0
1762577668.9081016,0.0,-0.6691115657475333,-0.654579953351293,0.0,0.0,0.0,0.0,0.0,-0.8475045720723013,-0.6521747867253165,0.0,0.0,0.0,0.0
1762577668.9362743,0.0,-0.6761493245747427,-0.6598833362248282,0.0,0.0,0.0,0.0,0.0,-0.8573944131520133,-0.6586819450047354,0.0,0.0,0.0,0.0
1762577668.963461,0.0,-0.6852162639286856,-0.6656461517002921,0.0,0.0,0.0,0.0,0.0,-0.8664602796223502,-0.6648093024876456,0.0,0.0,0.0,0.0
1762577668.9917173,0.0,-0.6936368505146842,-0.6707616607334952,0.0,0.0,0.0,0.0,0.0,-0.8777527968075614,-0.6727369586613516,0.0,0.0,0.0,0.0
1762577669.0201705,0.0,-0.7039095918324332,-0.6766439239170889,0.0,0.0,0.0,0.0,0.0,-0.8870878974583487,-0.6793435374882559,0.0,0.0,0.0,0.0
1762577669.0471802,0.0,-0.7126682559635977,-0.6814969340947012,0.0,0.0,0.0,0.0,0.0,-0.8940823833134512,-0.6844013492253165,0.0,0.0,0.0,0.0
1762577669.0754967,0.0,-0.7222215692189078,-0.6867368976261954,0.0,0.0,0.0,0.0,0.0,-0.9020205299046378,-0.6911221305516104,0.0,0.0,0.0,0.0
1762577669.1025596,0.0,-0.732141570248876,-0.6918412009861807,0.0,0.0,0.0,0.0,0.0,-0.9106406728413443,-0.697576836743627,0.0,0.0,0.0,0.0
